time,a (pc),e,f_orb,delta_f_orb
434088.8201591024,1.2170971769128156e-05,0.6364197914190125,1.6519560772364297e-05,5.182871710515571e-09
434188.8201591024,1.191598602024353e-05,0.6300247930540553,1.7052631255835868e-05,5.485866978405604e-09
434288.8201591024,1.1659958145368181e-05,0.623388817350805,1.761736253046399e-05,5.817965627587739e-09
434388.8201591024,1.1402651776022812e-05,0.6164820924942075,1.821703052612996e-05,6.184894341810496e-09
434488.8201591024,1.1143891506829812e-05,0.6092823553629257,1.8855196624019738e-05,6.589067657733271e-09
434588.8201591024,1.0883529111679828e-05,0.6017706904474628,1.9535825333805014e-05,7.035463486322797e-09
434688.8201591024,1.0621416364463503e-05,0.5939281822383211,2.0263419153054786e-05,7.529897847191196e-09
434788.8201591024,1.0357357308261877e-05,0.5857303794674716,2.1043256086126736e-05,8.084323438304784e-09
434888.8201591024,1.0090964252046333e-05,0.5771305937889598,2.1882018309416607e-05,8.709429934459264e-09
434988.8201591024,9.821954712705061e-06,0.5680943387370714,2.27871225271332e-05,9.413965127973986e-09
435088.8201591024,9.550062537628696e-06,0.5585890218369756,2.3767147163229277e-05,1.0211190083099503e-08
435188.8201591024,9.274929942513756e-06,0.5485716444934807,2.4832498718948228e-05,1.1128961936829568e-08
435288.8201591024,8.99591105157861e-06,0.53796649110635,2.5996725568614874e-05,1.2192007616399408e-08
435388.8201591024,8.712510342851443e-06,0.5267149209516577,2.7275418227845082e-05,1.3425270593264553e-08
435488.8201591024,8.424177368386692e-06,0.5147523676945395,2.8687660011854152e-05,1.4880251502829352e-08
435588.8201591024,8.12986528360437e-06,0.5019600861908223,3.0259472636194087e-05,1.6625555999996543e-08
435688.8201591024,7.828655062129323e-06,0.48823328191095416,3.202253002116648e-05,1.8721977371061334e-08
435788.8201591024,7.519291018406574e-06,0.47343205286416246,3.401896043690112e-05,2.133048110200314e-08
435798.8201591024,7.487830655440002e-06,0.4718846003255782,3.423358312490929e-05,2.162454181709871e-08
435808.8201591024,7.456268707128429e-06,0.47032421025615007,3.445117610985296e-05,2.1925233406456493e-08
435818.8201591024,7.42460360749825e-06,0.4687507101870681,3.4671806522777987e-05,2.2232739740702192e-08
435828.8201591024,7.392833790575858e-06,0.4671639276495226,3.489554336169364e-05,2.2547251016632108e-08
435838.8201591024,7.360957690387647e-06,0.4655636901747037,3.512245755600231e-05,2.2868964019041188e-08
435848.8201591024,7.328973740960014e-06,0.4639498252938018,3.535262203360154e-05,2.3198082394707692e-08
435858.8201591024,7.296880376319351e-06,0.46232216053800684,3.558611179078663e-05,2.3534816939896504e-08
435868.8201591024,7.264676030492052e-06,0.4606805234385092,3.5823003965089656e-05,2.3879385901692796e-08
435878.8201591024,7.232359137504514e-06,0.4590247415264989,3.606337791119798e-05,2.423201529419604e-08
435888.8201591024,7.19992813138313e-06,0.4573546423331664,3.6307315280103535e-05,2.459293923017745e-08
435898.8201591024,7.167381446154293e-06,0.45567005338970173,3.6554900101642474e-05,2.496240026920375e-08
435908.8201591024,7.1347175146333175e-06,0.4539708021049627,3.680621887996524e-05,2.534119985969402e-08
435918.8201591024,7.101928944000321e-06,0.4522561274152661,3.706140627599198e-05,2.573765609424156e-08
435928.8201591024,7.069007812326367e-06,0.4505252148093539,3.732060592029206e-05,2.6144770610812438e-08
435938.8201591024,7.035951277940575e-06,0.4487777629547348,3.758392592179142e-05,2.6562884985457957e-08
435948.8201591024,7.0027564991720705e-06,0.44701347051891727,3.7851477866007114e-05,2.6992354429738693e-08
435958.8201591024,6.9694206343499735e-06,0.44523203616940965,3.812337695433806e-05,2.743354844965515e-08
435968.8201591024,6.935940841803405e-06,0.4434331585737206,3.839974215011091e-05,2.7886851541759764e-08
435978.8201591024,6.902314279861489e-06,0.44161653639935844,3.868069633176084e-05,2.835266392854413e-08
435988.8201591024,6.868538106853346e-06,0.43978186831383176,3.896636645355162e-05,2.8831402335337622e-08
435998.8201591024,6.8346094811081015e-06,0.4379288529846489,3.9256883714264484e-05,2.9323500812125864e-08
436008.8201591024,6.800525560954874e-06,0.43605718907931845,3.9552383734314795e-05,2.982941160261331e-08
436018.8201591024,6.766283504722785e-06,0.4341665752653489,3.985300674178428e-05,3.0349606063789314e-08
436028.8201591024,6.73188047074096e-06,0.43225671021024875,4.015889776789004e-05,3.088457563971787e-08
436038.8201591024,6.697313617338519e-06,0.4303272925815264,4.047020685244573e-05,3.1434832892586766e-08
436048.8201591024,6.6625801028445854e-06,0.4283780210466904,4.078708925990792e-05,3.2000912595420746e-08
436058.8201591024,6.6276770855882795e-06,0.42640859427324923,4.1109705706640934e-05,3.2583372890443115e-08
436068.8201591024,6.592601723898724e-06,0.4244187109287113,4.143822260007692e-05,3.3182796517476794e-08
436078.8201591024,6.5573511761050414e-06,0.42240806968058514,4.177281229049417e-05,3.379993469187554e-08
436088.8201591024,6.521915123109013e-06,0.4203756421142973,4.211372576166413e-05,3.44517010150995e-08
436098.8201591024,6.486279945500195e-06,0.4183200789030438,4.246125688586013e-05,3.512559208009329e-08
436108.8201591024,6.450440447201011e-06,0.416240849779053,4.281562850274915e-05,3.582221830305448e-08
436118.8201591024,6.41439145819514e-06,0.41413742700866946,4.3177071986276854e-05,3.654248154693154e-08
